player_id,first_name,last_name,address_line1,city,state,zip_code,cmp_card_tier,q2_adt_amount,q2_total_trips,q2_total_coin_in
CMP-125910,Jamie,Ortiz,47116 Hurst Via Apt. 836,Hollywood,FL,34245,Classic,52.09,4,1162.98
CMP-125911,Kristina,Johnson,7063 Joshua Point Suite 015,Hollywood,FL,32614,Classic,73.08,1,560.16
CMP-125912,Laura,Rivera,53008 Morales Camp,West Palm Beach,FL,32525,Classic,49.09,3,1037.42
CMP-125913,Melinda,Smith,71083 Taylor Ranch,Hollywood,FL,33340,Classic,11.92,6,476.39
CMP-125914,Michelle,Guerrero,89293 nathan light apt. 242,Pembroke Pines,FL,00000,Classic,10.65,4,267.12
CMP-125915,Melissa,Carter,9324 Wilson Crossing Apt. 416,Boca Raton,FL,34870,Classic,10.0,2,152.12
CMP-125916,Sonya,Morris,1886 Gordon Plaza Apt. 772,Hollywood,FL,32495,Gold,187.64,3,4086.68
CMP-125917,Natalie,Anthony,916 Edwards Glen Suite 740,Miami,FL,34903,Platinum,756.89,8,48537.95
CMP-125918,Penny,Morales,5683 Chavez Crossing Apt. 338,West Palm Beach,FL,33419,Platinum,688.91,6,33804.36
CMP-125919,Leslie,Shepard,9504 Morris Port Apt. 268,Hollywood,FL,32508,Gold,293.35,6,12769.28
CMP-125920,Javier,Burns,228 Hanna Spring Suite 062,Hollywood,FL,33276,Classic,45.07,1,257.43
CMP-125921,Joshua,Rivera,64615 Deanna Mount Apt. 524,Hollywood,FL,34319,Classic,96.38,5,2969.1
CMP-125922,Allison,Rodriguez,613 Brown Summit,West Palm Beach,FL,34435,Gold,166.07,6,5480.66
CMP-125923,Jennifer,Franklin,11819 Jennifer Overpass,Hollywood,FL,32581,Multi-Platinum,1735.71,3,32112.19
CMP-125924,Alexis,Mitchell,932 Hunt Prairie,Miami,FL,34209,Gold,233.74,4,6293.12
CMP-125925,Brandon,Finley,296 jennifer fork,Hollywood,FL,32135,Gold,217.34,1,1656.42
CMP-125926,Anna,Castillo,06379 Morales Parkways Suite 086,Hollywood,FL,33656,Classic,37.04,2,551.14
CMP-125927,Aaron,Reynolds,8800 Jacqueline Orchard,Hollywood,FL,34367,Platinum,744.57,4,24051.16
CMP-125928,Troy,Vasquez,161 Serrano Burg,West Palm Beach,FL,34426,Classic,22.47,6,957.09
CMP-125929,Shannon,Coleman,637 Jeffrey Manors Suite 520,Boca Raton,FL,32014,Gold,271.69,6,10957.86
CMP-125930,Erin,Pugh,323 warner walks,Boca Raton,FL,00000,Platinum,682.66,7,29607.94
CMP-125931,Tasha,Campbell,472 Hernandez Field Suite 457,Hollywood,FL,34765,Multi-Platinum,1457.16,8,90625.13
CMP-125932,Christopher,Moody,4177 Jones Unions,Miami,FL,34108,Classic,43.45,5,1499.75
CMP-125933,Victor,Fitzpatrick,478 Chelsea Fort,Fort Lauderdale,FL,32313,Classic,16.45,5,548.43
CMP-125934,Zachary,Kemp,32402 Zimmerman Valleys Apt. 772,Fort Lauderdale,FL,32160,Classic,94.05,2,1494.59
CMP-125935,Jeremy,Wallace,8018 Brandy Estate Apt. 648,Hollywood,FL,32098,Gold,158.45,3,3731.63
CMP-125936,Kelly,Mclaughlin,45258 Hart Unions Apt. 781,Miami,FL,32370,Classic,13.12,1,98.54
CMP-125937,Shelley,Campbell,93070 Stephanie Village Apt. 289,Fort Lauderdale,FL,34629,Classic,93.29,3,1899.14
CMP-125938,Vanessa,Chapman,4815 Edwards Forks Apt. 587,Hollywood,FL,32892,Classic,26.17,0,0.0
CMP-125939,Karen,Burnett,764 Frank Fort,Boca Raton,FL,34666,Classic,61.77,1,355.16
CMP-125940,Michael,Hayes,9558 Riley Fork,West Palm Beach,FL,33917,Classic,72.53,4,1972.2
CMP-125941,Jermaine,Flowers,7974 Brooks Tunnel,Pembroke Pines,FL,32581,Platinum,733.91,4,20402.21
CMP-125942,April,Clark,5595 Chad Mountain Apt. 422,Hollywood,FL,33427,Multi-Platinum,1947.91,1,13372.25
CMP-125943,Carol,Ortiz,96226 Jeremy Lodge Suite 544,Hollywood,FL,34734,Platinum,536.72,3,9522.41
CMP-125944,Michael,Trevino,56901 Watts Dale Apt. 630,Miami,FL,32401,Platinum,421.83,3,8566.42
CMP-125945,Kevin,Allen,41809 bray dam suite 217,Miami,FL,34926,Multi-Platinum,2499.84,5,73198.48
CMP-125946,Cory,Erickson,0763 Ramos Port Suite 525,Pembroke Pines,FL,33961,Gold,262.63,3,5400.95
CMP-125947,Erin,Santiago,979 David Extension Suite 617,Miami,FL,33136,Classic,95.5,5,3904.02
CMP-125948,George,Romero,64785 Wilson Ranch,Boca Raton,FL,33469,Platinum,602.0,5,22748.38
CMP-125949,Timothy,Green,97518 Williamson Road Apt. 383,Fort Lauderdale,FL,34592,Gold,132.93,8,7859.53
CMP-125950,Victoria,Francis,0992 Dawn Views,Miami,FL,32711,Gold,146.16,3,2493.4
CMP-125951,Patricia,Mccormick,12516 Newman Way,Hollywood,FL,33521,Gold,132.15,4,3232.69
CMP-125952,Dylan,Hall,41414 Flores Pines Apt. 805,Fort Lauderdale,FL,33327,Multi-Platinum,1503.28,4,46302.55
CMP-125953,Andre,Mejia,7506 Elaine Village Suite 378,Pembroke Pines,FL,34268,Gold,122.28,7,6116.89
CMP-125954,Christine,Santos,12988 Murphy Harbor,West Palm Beach,FL,34462,Classic,23.56,2,296.91
CMP-125955,William,Stevens,48557 Conley Mission,Pembroke Pines,FL,34459,Classic,25.05,2,290.8
CMP-125956,Shane,Cole,7656 Evans Forks,Fort Lauderdale,FL,32670,Platinum,709.9,6,31852.74
CMP-125957,Randy,Winters,618 Pace Light,Pembroke Pines,FL,34406,Platinum,378.02,6,14062.13
CMP-125958,Elizabeth,Castro,3663 brandi flats,Hollywood,FL,00000,Gold,118.76,5,3641.98
CMP-125959,David,Silva,110 jason crossing suite 675,Hollywood,FL,33271,Gold,294.42,7,12841.15
CMP-125960,Michelle,Campbell,3530 Cooley Vista Suite 622,Hollywood,FL,33057,Classic,73.77,4,1692.79
CMP-125961,Stephanie,Stevenson,4208 Luis Crescent,Miami,FL,32386,Classic,54.35,4,1458.6
CMP-125962,Holly,Gibson,122 peters prairie,West Palm Beach,FL,00000,Multi-Platinum,1896.03,2,21921.35
CMP-125963,Holly,Wong,801 rachel turnpike,West Palm Beach,FL,33817,Classic,14.24,2,207.56
CMP-125964,Julia,Wright,095 Randy Ranch,Fort Lauderdale,FL,32997,Classic,41.36,6,1653.95
CMP-125965,David,Hill,601 Greer Valleys,Miami,FL,32463,Platinum,725.91,0,0.0
CMP-125966,Kimberly,Harris,379 Kim Plains,Pembroke Pines,FL,32349,Classic,74.61,9,4143.29
CMP-125967,Jennifer,Perez,22373 Beth Stravenue,Fort Lauderdale,FL,34622,Classic,37.83,1,289.36
CMP-125968,Michael,Larson,5644 Schaefer Ways,Pembroke Pines,FL,33890,Gold,295.91,4,6747.52
CMP-125969,Stacy,Alexander,641 Castro Summit Apt. 172,Fort Lauderdale,FL,34606,Classic,59.94,2,958.53
CMP-125970,Amanda,Roberts,90617 Hawkins Vista Suite 592,Miami,FL,34225,Platinum,471.65,6,21571.05
CMP-125971,William,Nguyen,504 Jason Crescent Suite 150,Pembroke Pines,FL,32868,Classic,68.17,4,2015.12
CMP-125972,Lindsey,Moore,54799 Wright Row,Fort Lauderdale,FL,32317,Gold,244.04,3,5521.04
CMP-125973,Heather,Brown,10199 Norton Lane,Miami,FL,33932,Gold,224.7,5,7994.05
CMP-125974,Tanner,Miller,374 Michael Stravenue,Hollywood,FL,32376,Classic,94.33,4,3029.74
CMP-125975,Ashley,Harmon,2106 Danielle Ville,Boca Raton,FL,34776,Multi-Platinum,2204.71,8,124160.6
CMP-125976,Edward,Navarro,339 Tiffany Village,Hollywood,FL,32933,Gold,280.74,7,16096.43
CMP-125977,Jason,Williams,80336 Joseph Roads Apt. 348,Fort Lauderdale,FL,34947,Classic,65.8,7,3656.54
CMP-125978,Bryan,Carter,6236 Richard Ridges,Fort Lauderdale,FL,33792,Classic,33.65,3,594.55
CMP-125979,Darlene,Gardner,3173 Kennedy Divide,Miami,FL,32862,Classic,55.26,1,348.22
CMP-125980,Ashley,Lopez,8534 Vaughn Meadow Apt. 036,Miami,FL,33776,Classic,33.13,3,641.72
CMP-125981,Dale,Kirby,1529 teresa lock,Pembroke Pines,FL,34066,Gold,140.35,3,2884.06
CMP-125982,Brett,Pena,2950 Owens Park,Miami,FL,34655,Classic,52.47,6,1939.4
CMP-125983,Joseph,Holloway,83764 Sean Stravenue,West Palm Beach,FL,32820,Platinum,765.32,7,30612.93
CMP-125984,David,Wright,13597 Marsh Ville,Fort Lauderdale,FL,32103,Classic,25.36,3,446.27
CMP-125985,Samantha,Myers,3071 Sherry Place,Boca Raton,FL,34780,Classic,89.35,2,1011.23
CMP-125986,Elaine,Frank,86397 Brooks Isle,Hollywood,FL,33977,Classic,53.75,4,1702.72
CMP-125987,Jennifer,Ramirez,4942 Bradley Overpass Apt. 486,West Palm Beach,FL,34551,Classic,96.04,4,2745.43
CMP-125988,Linda,Graham,19680 Natalie Unions,Hollywood,FL,34625,Classic,28.61,4,839.32
CMP-125989,Monique,Jenkins,0132 Buchanan Ways,Fort Lauderdale,FL,33810,Gold,230.59,4,6501.94
CMP-125990,Kurt,Smith,00398 Schwartz Terrace Suite 460,Boca Raton,FL,32379,Platinum,794.98,5,27145.66
CMP-125991,Jason,Brewer,022 Jimmy Shoals,West Palm Beach,FL,34101,Classic,17.09,2,202.88
CMP-125992,Ryan,Williams,23989 jamie keys apt. 365,Fort Lauderdale,FL,00000,Classic,19.0,4,458.29
CMP-125993,Katrina,Gonzales,1641 Ashley Forges Suite 822,Miami,FL,32151,Classic,11.84,5,375.15
CMP-125994,Stephen,Brown,5763 Colleen Walks,Miami,FL,33119,Classic,40.23,4,1138.0
CMP-125995,Kathleen,Long,80201 Nina Avenue Suite 774,West Palm Beach,FL,33148,Gold,228.2,2,3537.52
CMP-125996,Juan,Ramirez,152 Blake Gateway,Fort Lauderdale,FL,33766,Classic,92.09,2,1325.99
CMP-125997,Mario,Garcia,154 Jeffrey Extensions Apt. 679,Hollywood,FL,33230,Classic,52.22,3,1083.5
CMP-125998,Karl,Adams,470 aguirre ferry,Hollywood,FL,00000,Multi-Platinum,1446.74,4,33223.15
CMP-125999,David,Morrison,92677 Martin Plains Suite 120,West Palm Beach,FL,34140,Platinum,604.65,2,7772.8
CMP-126000,Jessica,Sanders,14011 Barrett Walks,Hollywood,FL,33855,Classic,83.6,4,1900.02
CMP-126001,Diane,Collins,817 Wright Crossroad,Boca Raton,FL,33583,Platinum,436.2,9,26079.52
CMP-126002,John,Dickson,804 David Shores Apt. 411,Pembroke Pines,FL,32781,Classic,92.75,4,2416.09
CMP-126003,Kevin,Gardner,5384 Parker Square Suite 469,Fort Lauderdale,FL,34243,Gold,244.14,5,8683.87
CMP-126004,Mike,Harvey,373 Katelyn Glens,Boca Raton,FL,34697,Gold,160.58,5,5261.91
CMP-126005,Tracy,Stout,6705 Kim Meadows,Fort Lauderdale,FL,33704,Classic,53.45,7,2397.56
CMP-126006,Samantha,Murphy,9388 Flores Plaza,Hollywood,FL,32251,Classic,40.66,4,955.82
CMP-126007,Cody,Bolton,760 Evans Courts,Hollywood,FL,32708,Classic,31.69,4,909.36
CMP-126008,Catherine,Gomez,55016 Andrews Fields Suite 036,Hollywood,FL,33960,Gold,227.01,1,1722.86
CMP-126009,Daniel,Smith,929 Cantrell Points Apt. 075,Boca Raton,FL,32204,Platinum,484.17,5,16966.1
CMP-126010,Brianna,Anderson,15114 Heather Motorway Suite 034,West Palm Beach,FL,33449,Platinum,686.94,3,11691.04
CMP-126011,Kenneth,Williams,755 Amy Pines Apt. 643,Hollywood,FL,34973,Classic,14.13,2,168.06
CMP-126012,Scott,Hardy,5703 Gonzales Crossroad Suite 110,Miami,FL,32884,Gold,275.46,5,8650.4
CMP-126013,Denise,Taylor,34547 Patel Garden,Miami,FL,32998,Gold,124.49,6,4526.45
CMP-126014,Daniel,Anderson,4206 Patricia Ports,Miami,FL,32220,Classic,65.97,1,508.12
CMP-126015,Jason,Lowery,8849 Yates Prairie,Hollywood,FL,34050,Gold,243.65,5,8116.71
CMP-126016,Steven,Young,072 Bowers Throughway Suite 725,Pembroke Pines,FL,33774,Classic,74.4,0,0.0
CMP-126017,Jessica,Curry,6699 elizabeth ramp,Hollywood,FL,32794,Platinum,322.77,5,12017.01
CMP-126018,Shelby,Singh,5930 Dominic Inlet,Boca Raton,FL,32862,Classic,24.19,1,195.81
CMP-126019,Amber,Ford,36221 Edwards Track,Miami,FL,34071,Classic,65.79,4,1660.79
CMP-126020,Nathan,Smith,03230 Carpenter Mission Suite 689,Fort Lauderdale,FL,32247,Classic,48.53,2,617.86
CMP-126021,Aimee,Kim,98861 nelson terrace apt. 271,Miami,FL,34343,Gold,249.96,3,5252.32
CMP-126022,Laura,Diaz,16800 Tonya Vista Suite 255,Boca Raton,FL,33179,Platinum,309.65,5,10640.82
CMP-126023,Pamela,Richardson,9337 Paul Island Suite 389,Hollywood,FL,33898,Platinum,452.11,3,9835.23
CMP-126024,Danielle,Casey,41017 Robert Pine Suite 956,West Palm Beach,FL,34540,Gold,292.25,3,5626.06
CMP-126025,Sharon,Jackson,7093 Erica Mountain Apt. 187,Hollywood,FL,33517,Classic,14.18,5,438.26
CMP-126026,Tracey,Gibbs,2903 Nicholas Tunnel,Miami,FL,33405,Gold,189.56,10,13662.05
CMP-126027,Michael,George,124 Russell Lakes Suite 685,Hollywood,FL,33719,Classic,85.7,4,2669.07
CMP-126028,Jill,Stout,86462 Lee Village Apt. 936,Miami,FL,33742,Multi-Platinum,1312.99,4,39180.7
CMP-126029,Richard,Tran,79680 Kent Parkways Suite 957,Hollywood,FL,33887,Gold,158.39,2,2519.7
CMP-126030,Kristine,Arroyo,46734 Frey Estate,Boca Raton,FL,32269,Gold,167.99,4,5442.91
CMP-126031,Briana,Pineda,418 Gary Rue Apt. 149,Miami,FL,32492,Gold,232.69,4,5892.87
CMP-126032,Donna,Cunningham,336 Pamela Manor Apt. 174,West Palm Beach,FL,34138,Classic,38.05,8,1823.2
CMP-126033,Elizabeth,Williams,8090 Laura Vista,Hollywood,FL,33612,Classic,90.61,5,2610.44
CMP-126034,Lee,Black,3424 Sanchez Fields,West Palm Beach,FL,32027,Gold,229.91,5,6579.96
CMP-126035,Colton,Ferguson,74759 Rose Ramp Suite 759,Fort Lauderdale,FL,34066,Gold,144.61,7,7766.98
CMP-126036,Donald,Byrd,0177 Coleman Corner,Pembroke Pines,FL,34393,Classic,55.88,3,1352.05
CMP-126037,Judith,Hughes,42172 Wilson Turnpike Apt. 677,Boca Raton,FL,33991,Classic,21.01,3,438.22
CMP-126038,Marcus,Simmons,020 Hernandez Rapids,Pembroke Pines,FL,34288,Platinum,409.27,7,20512.06
CMP-126039,Sara,Goodwin,87855 Kevin Junctions,Pembroke Pines,FL,32209,Gold,100.77,3,2106.82
CMP-126040,Cassandra,Miller,774 Maddox Rest Apt. 366,West Palm Beach,FL,34111,Gold,123.62,2,1406.61
CMP-126041,Angela,White,3118 Jason River,Fort Lauderdale,FL,34372,Platinum,414.05,4,11240.29
CMP-126042,Dylan,Scott,72120 Brenda Center,Boca Raton,FL,32511,Classic,44.58,3,955.33
CMP-126043,Rebecca,Castillo,569 Paige Junctions Suite 423,Miami,FL,34006,Gold,260.97,4,6318.24
CMP-126044,Richard,Garner,95741 Andrea Isle Apt. 207,West Palm Beach,FL,33353,Platinum,371.63,4,9178.95
CMP-126045,Brian,Ellis,9721 Mark Ramp,Pembroke Pines,FL,34267,Gold,171.02,4,5196.29
CMP-126046,Christopher,Walker,4039 Steven Brooks Apt. 567,Boca Raton,FL,33288,Gold,264.05,7,12609.69
CMP-126047,Jamie,Jones,93512 Estrada Garden,Miami,FL,32519,Platinum,788.58,4,17474.14
CMP-126048,Amanda,Glover,02814 Garcia Fords,Miami,FL,32478,Classic,39.18,5,1337.54
CMP-126049,Robin,Lambert,65168 Jones Village,Boca Raton,FL,33972,Platinum,547.48,2,7196.8
CMP-126050,Katherine,Thompson,46887 Avila Station Apt. 605,Pembroke Pines,FL,33650,Classic,73.94,5,2509.22
CMP-126051,Christine,Everett,1642 Nancy Glen Suite 048,Miami,FL,32899,Gold,192.51,3,4037.75
CMP-126052,Donna,Obrien,632 Summers Square,Fort Lauderdale,FL,32860,Classic,60.63,5,1964.08
CMP-126053,Amber,Marshall,025 Joshua Terrace Suite 985,Pembroke Pines,FL,33728,Classic,41.51,2,668.27
CMP-126054,Kimberly,Campbell,18378 ibarra gateway,Fort Lauderdale,FL,00000,Gold,263.83,2,3676.0
CMP-126055,Michael,Cooper,282 Daniel Route Apt. 653,Pembroke Pines,FL,32051,Gold,295.78,5,11174.8
CMP-126056,Nicholas,Rodriguez,65532 Dunn Course Suite 193,Hollywood,FL,34919,Gold,275.78,4,8985.2
CMP-126057,Denise,Weeks,35186 Torres Ramp Apt. 099,West Palm Beach,FL,33869,Multi-Platinum,1552.25,3,30255.26
CMP-126058,Ana,Price,69360 Lopez Ford Suite 540,Fort Lauderdale,FL,34014,Classic,45.48,1,277.59
CMP-126059,Sarah,Williams,8535 Dylan Avenue,Miami,FL,32228,Classic,31.05,7,1775.78
CMP-126060,Taylor,Molina,933 David Flats Suite 578,West Palm Beach,FL,34544,Classic,28.63,3,520.48
CMP-126061,Brittany,Knight,254 Underwood Harbors,Fort Lauderdale,FL,32592,Classic,46.48,2,649.65
CMP-126062,Douglas,Martinez,4769 Sutton Mountain,Pembroke Pines,FL,32889,Gold,233.85,3,4126.03
CMP-126063,Stephen,Barnett,34881 Brown Shoal,Miami,FL,33418,Classic,37.76,3,629.39
CMP-126064,Kelly,Hernandez,44868 Jeff Throughway Suite 706,Miami,FL,34133,Classic,56.63,5,2265.45
CMP-126065,Heather,Brown,740 stephen knoll apt. 603,Hollywood,FL,32160,Gold,123.88,3,2418.57
CMP-126066,Dylan,Hardin,299 Travis Rest,Hollywood,FL,32497,Gold,285.58,4,9298.87
CMP-126067,Deanna,Allen,54049 Nathaniel Lodge Suite 532,Boca Raton,FL,32800,Classic,83.65,4,1914.16
CMP-126068,Raymond,Johnson,03980 Valdez Harbor,Miami,FL,32583,Gold,273.77,7,13534.43
CMP-126069,Christopher,Medina,322 Angela Rapids,Boca Raton,FL,34985,Multi-Platinum,2144.37,1,12476.82
CMP-126070,James,Johnson,74996 Colleen Falls,Hollywood,FL,34210,Classic,77.66,5,2228.03
CMP-126071,Randall,Watson,31738 Lee Lodge,Pembroke Pines,FL,34615,Platinum,581.8,2,9182.38
CMP-126072,Jennifer,Guerrero,11880 Joshua Track Suite 708,Fort Lauderdale,FL,32823,Classic,12.81,5,507.7
CMP-126073,Crystal,Strickland,4003 Barry Lodge Apt. 222,Hollywood,FL,34915,Gold,228.62,7,10144.01
CMP-126074,Kristen,Gates,157 Zachary Vista Suite 560,Fort Lauderdale,FL,32557,Gold,127.54,4,3690.27
CMP-126075,Francisco,Lyons,49066 Villegas Squares,Fort Lauderdale,FL,34879,Classic,44.54,3,993.45
CMP-126076,Jennifer,Briggs,730 Myers Ranch Suite 934,Miami,FL,33304,Classic,75.65,2,976.0
CMP-126077,Emily,Pierce,6491 Robert Run,Hollywood,FL,32381,Classic,30.26,4,800.93
CMP-126078,Kevin,Deleon,2766 Harrington Fork,Boca Raton,FL,32901,Classic,76.12,3,1754.17
CMP-126079,Alfred,Richards,04401 John Avenue Suite 470,Fort Lauderdale,FL,32413,Classic,40.64,3,725.49
CMP-126080,Kelly,Williams,3812 Davidson Lodge Suite 934,Miami,FL,32242,Classic,36.0,3,749.25
CMP-126081,Karl,Allen,904 Tom Drive Apt. 931,Hollywood,FL,33570,Gold,287.18,5,11203.75
CMP-126082,Anthony,Carson,253 Morales Spring Apt. 892,Miami,FL,33254,Gold,115.33,2,1276.3
CMP-126083,Monica,Miller,50853 Harrison Estates Suite 386,Fort Lauderdale,FL,32626,Gold,237.79,4,7544.36
CMP-126084,Beverly,Valdez,7986 Terry Views Suite 793,Hollywood,FL,34371,Multi-Platinum,1331.76,2,16475.34
CMP-126085,Gary,Ortega,422 Carter Road,Fort Lauderdale,FL,33807,Classic,39.43,3,772.77
CMP-126086,Lance,Stanley,004 Liu Street Apt. 331,Fort Lauderdale,FL,34770,Gold,281.72,2,4532.33
CMP-126087,Jeffery,Frederick,596 Kim Summit Apt. 817,Miami,FL,33869,Gold,277.03,6,12017.45
CMP-126088,Becky,Dodson,531 Dominic Burg,West Palm Beach,FL,33281,Classic,17.47,8,844.33
CMP-126089,Brent,Thomas,3518 Jamie Course Apt. 685,Miami,FL,32335,Platinum,394.24,5,15541.95
CMP-126090,Charles,Benson,4063 James Locks,Hollywood,FL,33734,Classic,38.22,2,570.2
CMP-126091,Melissa,Harris,53577 Jonathan Drives,Hollywood,FL,33604,Platinum,661.35,7,26248.26
CMP-126092,Tiffany,Harvey,05835 Robert Junctions Suite 096,Hollywood,FL,32574,Gold,158.66,5,5689.91
CMP-126093,Shawn,Roberts,0007 Aaron Crossroad Apt. 876,Fort Lauderdale,FL,34512,Classic,98.14,5,3338.44
CMP-126094,Jennifer,Blair,22793 Melanie Crest Suite 011,Hollywood,FL,32196,Classic,40.52,4,1040.43
CMP-126095,Heather,Peterson,8826 Schwartz Station,Boca Raton,FL,34250,Multi-Platinum,1347.38,6,46964.48
CMP-126096,Calvin,Mckay,17478 Patrick Turnpike Suite 882,Miami,FL,32254,Classic,81.77,7,4020.35
CMP-126097,Christopher,Pena,33271 Thomas Greens Apt. 397,Fort Lauderdale,FL,34996,Classic,33.33,3,688.38
CMP-126098,Lauren,Cruz,88696 Pierce Passage Suite 555,Miami,FL,33823,Gold,157.15,3,2598.52
CMP-126099,Alexis,Huff,163 Smith Motorway,Boca Raton,FL,33699,Gold,150.19,3,2815.48
CMP-126100,Brenda,Ayala,1353 Bennett Ridges,Fort Lauderdale,FL,33463,Multi-Platinum,2392.85,3,55851.48
CMP-126101,David,Davis,1904 Cynthia Union,West Palm Beach,FL,33097,Classic,72.86,5,2238.73
CMP-126102,Cathy,Walsh,04726 Monroe Summit Suite 727,Miami,FL,34147,Platinum,786.86,3,18267.29
CMP-126103,Melinda,Jackson,5310 Williams Rapid Suite 522,Pembroke Pines,FL,34115,Classic,24.53,2,401.72
CMP-126104,Megan,Silva,99617 Daniel Plain Suite 039,West Palm Beach,FL,32004,Classic,70.72,3,1592.28
CMP-126105,Michael,Williams,824 Devin Trail,Miami,FL,33779,Platinum,529.16,6,20040.33
CMP-126106,Dawn,Bryant,5634 Shane Lake,Pembroke Pines,FL,34931,Gold,227.15,4,7250.34
CMP-126107,Tiffany,Little,02412 Collier Parkway Apt. 248,Hollywood,FL,34638,Classic,85.79,3,1421.72
CMP-126108,Jeffrey,Burton,1899 Patterson Courts,Miami,FL,32846,Classic,29.59,1,178.01
CMP-126109,Christina,Hinton,313 Duran Corners Suite 294,Pembroke Pines,FL,32597,Multi-Platinum,1510.64,3,25863.02
CMP-126110,Jared,Ponce,46826 Connor Plains Suite 214,Hollywood,FL,33897,Classic,39.59,3,834.85
CMP-126111,Paul,Ross,096 Shaun Roads,West Palm Beach,FL,32277,Platinum,610.55,5,21490.35
CMP-126112,Sarah,Miller,6141 Reyes Road,Hollywood,FL,33912,Gold,104.8,3,1858.14
CMP-126113,Mckenzie,Cruz,94189 Gerald Valley Apt. 287,Fort Lauderdale,FL,34135,Multi-Platinum,1193.38,3,25574.92
CMP-126114,Joseph,Jackson,705 Cathy Fort Apt. 145,West Palm Beach,FL,34274,Gold,198.35,2,2531.48
CMP-126115,Robin,Carson,6518 Smith Stravenue,Miami,FL,33748,Classic,33.43,4,1000.04
CMP-126116,Brian,Moreno,9761 Mary Shores Apt. 266,West Palm Beach,FL,32428,Classic,85.83,2,1169.74
CMP-126117,Kelsey,Winters,0204 Hernandez Landing,Pembroke Pines,FL,33444,Classic,92.27,5,2627.74
CMP-126118,Alyssa,Foster,8094 Meyers Shore Apt. 973,Miami,FL,32367,Multi-Platinum,1848.05,5,68581.47
CMP-126119,Jessica,Fox,6400 Carter Fields,Miami,FL,34241,Platinum,309.86,6,13808.56
CMP-126120,Brenda,Hunt,32289 jennifer manors suite 097,Hollywood,FL,00000,Classic,98.01,3,1837.72
CMP-126121,James,Montgomery,55444 Guerrero Place Apt. 365,Fort Lauderdale,FL,32457,Classic,83.39,5,3227.28
CMP-126122,Morgan,Walker,50719 Alyssa Walks Apt. 894,Fort Lauderdale,FL,34902,Classic,79.83,4,2444.83
CMP-126123,Megan,Poole,429 Fowler Corners,Boca Raton,FL,34095,Multi-Platinum,964.74,3,21534.39
CMP-126124,Richard,Young,71678 Blair Lane,Pembroke Pines,FL,33307,Classic,28.47,5,1137.95
CMP-126125,Eric,Griffin,60666 Davis Court,Hollywood,FL,34082,Classic,29.93,1,215.2
CMP-126126,Timothy,Chavez,38204 brown parkway suite 333,Pembroke Pines,FL,00000,Gold,263.63,5,8780.89
CMP-126127,Jason,Vargas,71793 Dwayne Dam,Miami,FL,34425,Gold,287.57,8,14456.59
CMP-126128,Tammy,Edwards,948 Henderson Inlet,Miami,FL,33902,Classic,17.42,1,141.62
CMP-126129,Elizabeth,Harris,23798 Mark Hill,Pembroke Pines,FL,33778,Multi-Platinum,2253.25,6,85040.05
CMP-126130,Jason,Price,511 Johnson Loop Suite 507,Hollywood,FL,32669,Platinum,451.77,6,16048.08
CMP-126131,Nicole,Clarke,861 Dawn Street Apt. 815,Miami,FL,34687,Classic,74.05,5,3007.29
CMP-126132,Alicia,Jackson,164 Wood Drive Suite 358,Fort Lauderdale,FL,34145,Gold,143.83,3,2849.28
CMP-126133,Tammy,Williamson,295 Kimberly Street,Hollywood,FL,32085,Gold,275.41,3,5675.83
CMP-126134,Christopher,Brown,371 Julian Shores,Boca Raton,FL,34507,Gold,113.69,2,1416.45
CMP-126135,Ashley,Davis,9265 Choi Village Suite 386,Hollywood,FL,34973,Multi-Platinum,2333.68,2,34489.8
CMP-126136,Alyssa,Miller,1322 Todd Groves,Hollywood,FL,33695,Gold,151.85,5,5087.0
CMP-126137,Spencer,Miller,0656 Brandon Terrace,Miami,FL,32953,Gold,263.46,1,2097.19
CMP-126138,Aaron,Tate,1112 Richard Coves Apt. 732,Hollywood,FL,33377,Platinum,755.96,1,4294.44
CMP-126139,Jennifer,Mccarthy,425 Johns Route,Hollywood,FL,34437,Gold,270.39,2,3817.57
CMP-126140,Hannah,Anderson,8650 Colton Turnpike Suite 666,Hollywood,FL,32569,Platinum,596.07,7,31660.48
CMP-126141,Lisa,Bush,8686 Jones Forges Suite 976,West Palm Beach,FL,32531,Classic,96.07,3,2027.79
CMP-126142,Annette,Bass,765 Richard Port,Miami,FL,34157,Platinum,739.34,3,13246.12
CMP-126143,William,Osborne,45089 Glenda Oval,West Palm Beach,FL,33954,Gold,231.72,3,4351.44
CMP-126144,Sandy,Davis,84728 Fisher Trafficway,Fort Lauderdale,FL,32901,Classic,48.93,0,0.0
CMP-126145,Holly,Butler,5047 Troy Locks,Miami,FL,34897,Platinum,365.14,4,8843.04
CMP-126146,Allen,Smith,982 Peter Village,Fort Lauderdale,FL,34168,Classic,30.61,7,1320.89
CMP-126147,Trevor,Estrada,287 Zachary Turnpike Suite 979,Hollywood,FL,33021,Classic,52.0,1,316.6
CMP-126148,Peggy,Young,764 Megan Spur,Fort Lauderdale,FL,32807,Classic,31.37,5,1188.9
CMP-126149,Angela,Wilson,13418 Jesse Stravenue Suite 102,West Palm Beach,FL,33056,Classic,48.62,3,1098.96
CMP-126150,Madison,Cole,7175 Chase Walks,Fort Lauderdale,FL,34953,Classic,38.61,2,621.15
